0,0,0.0012709994
0.0000002734446,0.00000007379177,0.0038152433
0.0000013676329,0.00000036906943,0.007634962
0.000004103765,0.0000011074422,0.01273237
0.0000095766245,0.0000025843483,0.019109663
0.000019153886,0.0000051688685,0.026769014
0.00003447505,0.000009303441,0.035712574
0.000057450015,0.000015503472,0.045942463
0.00009025723,0.000024356847,0.05746077
0.0001353415,0.000036523328,0.07026954
0.00019541138,0.00005273387,0.08437078
0.00027343616,0.0000737898,0.09976643
0.00037264248,0.00010056191,0.1164584
0.00049651053,0.00013398945,0.13444851
0.0006487698,0.00017507897,0.15373851
0.00083339436,0.00022490308,0.17433009
0.001054598,0.00028459917,0.19622481
0.0013168287,0.00035536787,0.21942416
0.0016247625,0.00043847153,0.24392952
0.0019832978,0.0005352325,0.26974216
0.0023975475,0.00064703135,0.29686323
0.002872833,0.0007753051,0.32529372
0.003414676,0.00092154497,0.3550345
0.0040287906,0.0010872945,0.3860863
0.0047210753,0.0012741473,0.41844964
0.0054976037,0.0014837444,0.45212498
0.006364615,0.0017177723,0.48711252
0.0073285056,0.0019779606,0.5234123
0.008395818,0.0022660785,0.5610241
0.0095732305,0.002583933,0.59994775
0.010867548,0.0029333662,0.6401826
0.012285691,0.0033162513,0.681728
0.01383468,0.003734491,0.724583
0.0155216325,0.004190014,0.7687465
0.017353741,0.0046847723,0.8142171
0.019338273,0.0052207364,0.86099327
0.021482542,0.005799895,0.9090733
0.023793915,0.0064242496,0.9584552
0.026279788,0.0070958124,1.0091368
0.028947573,0.0078166025,1.0611157
0.03180469,0.008588643,1.1143895
0.034858547,0.009413958,1.1689554
0.03811654,0.010294568,1.2248105
0.041586034,0.011232489,1.2819517
0.045274343,0.012229727,1.3403757
0.049188726,0.013288275,1.400079
0.05333637,0.014410114,1.4610583
0.057724383,0.015597202,1.5233096
0.062359776,0.016851477,1.5868293
0.067249455,0.018174855,1.6516135
0.07240021,0.01956922,1.717658
0.0778187,0.02103643,1.7849588
0.083511434,0.022578305,1.8535118
0.08948478,0.024196632,1.9233128
0.09574494,0.02589316,1.9943575
0.10229794,0.027669592,2.0666416
0.10914962,0.029527592,2.140161
0.11630564,0.031468775,2.2149115
0.123771444,0.03349471,2.2908888
0.13155228,0.035606913,2.3680887
0.13965315,0.037806846,2.4465075
0.14807884,0.040095918,2.526141
0.15683393,0.04247548,2.606985
0.16592272,0.044946827,2.6890364
0.17534927,0.04751119,2.7722914
0.18511738,0.050169736,2.8567467
0.1952306,0.052923575,2.9423988
0.2056922,0.055773746,3.029245
0.21650518,0.058721222,3.117282
0.22767228,0.06176691,3.2065074
0.23919593,0.06491165,3.296919
0.25107828,0.068156205,3.3885148
0.2633212,0.07150127,3.4812925
0.27592623,0.07494747,3.5752506
0.2888947,0.07849535,3.670388
0.30222756,0.08214541,3.7667034
0.31592548,0.08589803,3.864196
0.32998884,0.08975354,3.9628658
0.3444177,0.093712196,4.0627127
0.35921183,0.09777417,4.1637363
0.3743707,0.101939574,4.2659373
0.38989344,0.10620842,4.369317
0.4057789,0.11058066,4.473876
0.42202565,0.115056165,4.579616
0.43863192,0.119634725,4.6865387
0.45559564,0.12431606,4.7946463
0.47291446,0.1290998,4.903941
0.4905857,0.13398552,5.014426
0.50860643,0.1389727,5.1261044
0.5269734,0.14406076,5.2389784
0.54568315,0.14924905,5.3530526
0.5647317,0.1545368,5.4683304
0.5841151,0.15992323,5.584816
0.6038289,0.16540743,5.7025137
